user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count
1130063317,1391094304509157378,2021-05-08T18:15:02Z,Jennelle_xoxo,"🚨watch this important update in #MikaylaMiller’s case via @ProRockThrower's facebook live🚨

📹: https://t.co/iR2I0lfPzo

#SayHerName #JusticeForMikayla #JusticeForMikaylaMiller #BlackLivesMatter #BlackQueerLivesMatter #BlackLGBTQLivesMatter #ProtectBlackLGBTQYouth",Twitter for iPhone,263,1391092921450078210,1130063317,Jennelle_xoxo,FALSE,FALSE,0,1,NA,NA
1130063317,1392106296455860228,2021-05-11T13:16:19Z,Jennelle_xoxo,"for updates in #MikaylaMiller’s case, ways to support her family, and actions you can take to help seek #JusticeForMikayla

🔗 visit: https://t.co/3UNPqGwdpj

#SayHerName #JusticeForMikaylaMiller #BlackLivesMatter #BlackQueerLivesMatter #BlackLGBTQLivesMatter",Twitter for iPhone,258,1391400315237326851,1130063317,Jennelle_xoxo,FALSE,FALSE,3,3,NA,NA
1130063317,1391129547207286787,2021-05-08T20:35:04Z,Jennelle_xoxo,"🚨@ProRockThrower is live right now🚨

📹 watch the facebook live: https://t.co/Vu6T8CyiCA

#SayHerName #MikaylaMiller #JusticeForMikayla #JusticeForMikaylaMiller #BlackLivesMatter   #BlackQueerLivesMatter #BlackLGBTQLivesMatter #ProtectBlackLGBTQYouth",Twitter for iPhone,249,1391127007728132102,1130063317,Jennelle_xoxo,FALSE,FALSE,1,0,NA,NA
844953408821878784,1392100343723352066,2021-05-11T12:52:40Z,butchythings,"today’s reflection prompt:  what can you do today to protect, stand with and stand for black and brown women?

at. all. costs. 
every. single. day. 
period. 
#sayhername 
#blackandbrownlivesmatter 
#blackandbrowntranslives https://t.co/oLiCLjudkQ",Twitter for iPhone,222,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
360748597,1392080917171163144,2021-05-11T11:35:28Z,JustCounsel,@LottieHistory @GenerousUk @sturgios Why the personal attack?  I set out what the CPS and judge accepted.  Does not mean I agree with it.  I don't.  It is a prime example of obliterating women and Harue (#SayHerName)in particular.   The conduct of the Sun in not mentioning Harue is reprehensible.,Twitter Web App,260,1391795416577019904,1363558112498749441,LottieHistory,FALSE,FALSE,0,0,NA,NA
850170003349438466,1392078309031297024,2021-05-11T11:25:07Z,Steelersgirl690,"@kbartness So heartbreaking.💔
#SayHerName",Twitter for Android,30,1392077486398349313,39490436,kbartness,FALSE,FALSE,1,1,NA,NA
342549505,1392072756137758728,2021-05-11T11:03:03Z,MxAbdulAliy,We will continue to #SayHerName and walk the runway of life in remembrance of her magic.,Twitter for iPhone,88,1392072755340791811,342549505,MxAbdulAliy,FALSE,FALSE,3,0,NA,NA
963342974678573056,1392066299480711168,2021-05-11T10:37:23Z,Deb_A_Power,"I still get tears in my eyes over her, a total stranger in a different country, whose presence should be known today. #SayHerName #BreonnaTaylor #JusticeforBreonnaTaylor Never should have occurred #neveragainnoknock Rest in Power 🇨🇦🙏💔✌️ https://t.co/Oju9I0P7sM",Twitter Web App,236,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
1069639354115473409,1392054949249490947,2021-05-11T09:52:17Z,gloriacswain,"'what you allow, will continue' documents police violence against Black women.
Trinity Square Video [vitrine]
401 Richmond until June 30th
#SayHerName https://t.co/JAUGt2sIQG",Twitter for Android,150,NA,NA,NA,FALSE,FALSE,0,1,NA,NA
997911022802481152,1392038372496089088,2021-05-11T08:46:25Z,TDoRinfo,"Rest in power, Aliya. #SayHerName #TranslivesMatter #TDoR

https://t.co/RQuQol4K47",Twitter Web App,82,NA,NA,NA,FALSE,FALSE,5,3,NA,NA
50660952,1392013641935900673,2021-05-11T07:08:09Z,Sam_J_Griffin,"Thank you to everyone who has supported Julia's family, friends, colleagues and I at this most terrible time @kent_police have worked tirelessly to get results. We are heartbroken. I've lost the most beautiful cousin 💙 #justiceforjulia #juliajames #pcsojuliajames #SayHerName https://t.co/llWYXFhh1j",Twitter for Android,275,NA,NA,NA,FALSE,FALSE,23,4,NA,NA
50660952,1391284548760215552,2021-05-09T06:50:59Z,Sam_J_Griffin,"Our hearts hurt...

Keep sharing Julia's smile
Keep speaking about her
Keep an ear to ground until we have finally sought #justiceforjulia 

We will not rest 💙

#juliajames #wewillnotrest #pcsojuliajames #speakup #SayHerName #sharehersmile #cousins https://t.co/SUaqWMojD6",Twitter for Android,248,NA,NA,NA,FALSE,FALSE,14,6,NA,NA
50660952,1390917843286478852,2021-05-08T06:33:50Z,Sam_J_Griffin,"#juliajames a Daughter, Mother, Grandmother, Sister, Niece, Cousin, Friend, Colleague...Taken from us by someone's hands! Please keep sharing, saying her name. We need to find who did this to my beautiful cousin 💙💔 We will not rest! #justiceforjulia #pcsojuliajames #SayHerName https://t.co/G5qAWxGXbJ",Twitter for Android,277,NA,NA,NA,FALSE,FALSE,20,18,NA,NA
50660952,1391451598606438401,2021-05-09T17:54:47Z,Sam_J_Griffin,"We won't go quiet for you..

We will keep your smile across social media..

We will seek justice for you, my beautiful cousin..

Say her name

Share her smile

This is Julia James 💙

#justiceforjulia #juliajames #wewillnotrest #pcsojuliajames #speakup #SayHerName #sharehersmile https://t.co/Hi3UIXEyAt",Twitter for Android,278,NA,NA,NA,FALSE,FALSE,34,15,NA,NA
105375914,1391982429842382849,2021-05-11T05:04:07Z,sfk412,She is still missing since 12/30/2019 #sayhername TONEE TURNER 🗣 https://t.co/ORNsKNrYac,Twitter for iPhone,64,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1012503402352275456,1391950365076058122,2021-05-11T02:56:42Z,farr_mimi,"#FLOWERS FOR #BREONNATAYLOR 
🌸🌷🌸🌷🌸🌷🌸🌷🌸🌷🌸🌷
#SayHerName #BreonnaTaylor 
🌸🌷🌸🌷🌸🌷🌸🌷🌸🌷🌸🌷
#JUSTICE FOR #VICTIMS OF
#POLICE_VIOLENCE  
🌸🌷🌸🌷🌸🌷🌸🌷🌸🌷🌸🌷
#BreonnaTaylor #RIP 🌸🌷 https://t.co/gIUsWbIHuS",Twitter for Android,162,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
3327746354,1391947770605547524,2021-05-11T02:46:24Z,MarsLaClems,"@kyoag Well tom - today, why don't you do something about your lack of concern about another Kentuckian, Breonna Taylor.  You have her blood on your hands and soul.
#BreonnaTaylor 
#JusticeforBreonnaTaylor 
#sayhername 
#complicit https://t.co/PIxKX2HTsq",Twitter for Android,223,1391823499459809282,1205238738097455104,kyoag,FALSE,FALSE,2,0,NA,NA
3327746354,1390628719321092097,2021-05-07T11:24:57Z,MarsLaClems,"@kyoag Well tom, tom, tom until you do right by Breonna Taylor your actions ring hollow.  You have her blood on your hands and soul. 
#BreonnaTaylor 
#JusticeforBreonnaTaylor 
#sayhername 
#complicit https://t.co/66yJV4fUrG",Twitter for Android,192,1390399697819426822,1205238738097455104,kyoag,FALSE,FALSE,1,0,NA,NA
1262534813661065216,1391915799888089088,2021-05-11T00:39:21Z,cockpup,"tw: racism, lynching, police incompetence, homophobia (mdni, 18+ nsfw twt only)

#sayhername: mikayla miller was a 16-year old lgbtq+ teen who was LYNCHED. fucking lynched and it’s 20mf21 https://t.co/6tW6UQtRm7",Twitter for iPhone,187,NA,NA,NA,FALSE,FALSE,36,30,NA,NA
1387884349090062342,1391907782656462849,2021-05-11T00:07:30Z,thefrederick21,This nation is supposed to be boasting about its humanity and its love of justice and purity but it's hard when they're killing our children #sayhername  https://t.co/NPNkOPPUbA via @voxdotcom,Twitter Web App,192,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
2206337062,1391895875354603524,2021-05-10T23:20:11Z,eirekp,"“One of the biggest explanations for this is that we don’t just live in a racist society, we also live in a sexist and patriarchal one,” said Danielle Kilgo, “
#sayhername https://t.co/25l2c1Gl3q",Twitter for iPhone,171,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
3999214100,1391887949952786434,2021-05-10T22:48:41Z,MtnShepherdess,"Photo of the day. I just checked into my motel room in preparation for Covid Vax 2 tomorrow. Thank you @WNBA for #SayHerName #BreonnaTaylor t-shirt, and your stance. I'm a white 59 yr old woman who wore it all day in Fresno, CA.. errands. People looked. Black folks relieved. 💔😭 https://t.co/l62sc2sqo9",Twitter for Android,278,NA,NA,NA,FALSE,FALSE,1,1,NA,NA
536716976,1391880543382421504,2021-05-10T22:19:16Z,FritzPortland,"This woman #WendyMagrinat was tragically shot in NYC on Mother's Day. She was especially innocent, (and is rather beautiful). She's ALIVE, but will have to keep the bullet in her leg, as removing it may cause further damage😢 #SayHerName ❣️ https://t.co/eWkEasWRzI",Twitter for Android,239,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
487189629,1391879167344513025,2021-05-10T22:13:48Z,TheSWDiva,"No one will ever convince me that Black people, especially Black children, found hanging from trees are suicides. #MikaylaMiller #JusticeforMikaylaMiller #SayHerName #BlackLivesMatter https://t.co/0P06AhRACr",Twitter Web App,183,NA,NA,NA,FALSE,FALSE,21,2,NA,NA
1965910015,1391877846084333572,2021-05-10T22:08:33Z,PatriceLenowitz,Let’s be clear @BerniceKing. The murder of #BreonnaTaylor &amp; the injustice in the handling of her case is BECAUSE she is BLACK and FEMALE. Racism &amp; sexism are two sides of the white supremacy coin toss. #SayHerName #BreonnaTaylor #ERA @EqualMeansEqual #BlackLivesMatter @WMurphyLaw https://t.co/Mmk2EzqRgQ,Twitter for iPhone,288,NA,NA,NA,TRUE,FALSE,1,0,NA,NA
1229926916267876355,1391867400132366342,2021-05-10T21:27:02Z,XtinaXquire,"We needed a whole ""internal investigation"" to tell us what we already know. #BreonnaTaylor #SayHerName https://t.co/1KKVAlyAIW",Twitter Web App,102,NA,NA,NA,TRUE,FALSE,1,0,NA,NA
719331153732313088,1391864095612325890,2021-05-10T21:13:54Z,MvonVogler,When will all those involved with the murder of #TiffanyMoore be held accountable? If you don’t know her name you’re not from Boston. It’s the same neighborhood killing kids over &amp; over. #SayHerName #NeverForget,Twitter for iPhone,215,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
494998868,1391862652721238017,2021-05-10T21:08:10Z,Crystal_Strong1,Internal Investigation Finds Cops Shouldn’t Have Fired 'a Single Shot' into Breonna Taylor’s Home #NoShitSherlock  #JusticeForBreonnaTaylor #SayHerName https://t.co/KKzwKCKPxv,Twitter for iPhone,175,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
281814382,1391852236540719107,2021-05-10T20:26:47Z,ltsims,"Powerful Video Shows Female NYPD Cop Carry Wounded Child to Safety Amid Times Square Shooting via @WestJournalism https://t.co/zgGOUr8zdW #sayHERname! Nice to see police getting positive press, for once.  Any cop would have done this too.",Twitter Web App,238,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
120932853,1391851707743805441,2021-05-10T20:24:41Z,EmnaMizouni,"#SayHerName Refka Cherni was shot dead by her husband after filing a domestic abuse and no action by the public prosecutor.
⬇️Here the spokesman said ""Even if the husband was arrested, he would've took his revenge and killed her afterwards""‼
DON'T NORMALIZE #ViolenceAgainstWomen https://t.co/HDsTpuwOgE",Twitter for Android,279,NA,NA,NA,TRUE,FALSE,2,4,NA,NA
38229570,1391849029299015683,2021-05-10T20:14:02Z,SKevinM,i’m in @FiveThirtyEight speaking on behalf of #SayHerName and Black women https://t.co/K82P9W3ll3,Twitter for iPhone,73,NA,NA,NA,TRUE,FALSE,2,1,NA,NA
877299516168339456,1391847516283494409,2021-05-10T20:08:01Z,BigDaddyTail,apparently this investigation was also led by Capt. Obvious #BreonnaTaylor #SayHerName https://t.co/9eEIpKODv4,Twitter for Android,86,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
14818676,1391843599197904896,2021-05-10T19:52:27Z,QuantessentialR,"We will never forget their names. #sayhername @ Farmington Hills, Michigan https://t.co/evYj9ePHgN",Instagram,98,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1338865239463395330,1391842030737842182,2021-05-10T19:46:13Z,MartinWilliam95,"Ma’Khia Bryant didn’t have to die!
#BlackLivesMatter #SayHerName #MakhiaBryant https://t.co/CYqOzzKec5",Twitter Web App,78,NA,NA,NA,TRUE,FALSE,7,2,NA,NA
2538609409,1391836386840428552,2021-05-10T19:23:48Z,No_More_Martyrs,"I am case number KC 114343 from New Jersey’s child welfare system. I can tell you that I understand why Ma’Khia Bryant picked up that knife on that afternoon when she was killed. - Dr. Stacey Patton 

#MaKhiaBryant #SayHerName #fostercare #NoMoreMartyrs

https://t.co/kb4kfAMSye",Twitter for iPhone,278,NA,NA,NA,FALSE,FALSE,3,0,NA,NA
1388695715497512960,1391821925484216323,2021-05-10T18:26:20Z,RS70one,@thehill uhhh ... ya think? ... how are these cops still walking around free? ... #sayhername,Twitter Web App,84,1391539755863658500,1917731,thehill,FALSE,FALSE,0,0,NA,NA
29209089,1391816023242911747,2021-05-10T18:02:53Z,MelodyAngel,Keep Going!!! #sayhername #breonnataylor #justiceforbreonnataylor #blacklivesmatter ✊🏾 https://t.co/i0YNbTWMwm,Instagram,110,NA,NA,NA,FALSE,FALSE,1,3,NA,NA
29209089,1391816300662505472,2021-05-10T18:03:59Z,MelodyAngel,Keep Going!!! #sayhername #breonnataylor #justiceforbreonnataylor #blacklivesmatter ✊🏾 https://t.co/QIsFLMfG8h,Instagram,110,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
1310897280099201026,1391815796335300608,2021-05-10T18:01:59Z,soochiisavage,This was the one for me. I couldn’t sleep for weeks. I didn’t want to eat. I got really depressed. Her death led me on a path to discovering what was really going on in society. I never was the same. #SayHerName https://t.co/PHW7GJk6uU,Twitter for iPhone,211,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
1497479551,1391814197143609344,2021-05-10T17:55:37Z,mangovashti,"Ma’khia, I’m still thinking of you. #SayHerName",Twitter for iPhone,47,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
2424593167,1391813016962813954,2021-05-10T17:50:56Z,SaraParker411,"Officers shouldn’t have fired into Breonna Taylor’s home, report says. Circumstances made it unsafe to fire a single shot. #SayHerName #BreonnaTaylor #BlackLivesMatter #PoliceReformNow  https://t.co/gdvFwePx1g",Twitter Web App,209,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1176172265450270725,1391807005522755588,2021-05-10T17:27:03Z,Mikey7314,"It isn't too late to charge them.
#SayHerName

https://t.co/Wxej3oXev7",Twitter for Android,70,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
30063549,1391806403539607552,2021-05-10T17:24:39Z,ConstableCurt,"@night_warrior46 @SeanFulce2040 @usairforce Lt Byrd could have easily subdued #AshliBabbitt, rather than resorting to firing at her. He didn't even give her any warning. He just shot her DEAD!

#SayHerName",Twitter for iPhone,161,1391708030463586305,2910351013,night_warrior46,FALSE,FALSE,3,0,NA,NA
30063549,1391551798058618880,2021-05-10T00:32:57Z,ConstableCurt,"@ForAshli I sure as HELL hope so!

#AshliBabbitt's family deserve JUSTICE, and the American people deserve the TRUTH!

#SayHerName",Twitter for iPhone,120,1391498957843570691,1359154454914883590,ForAshli,FALSE,FALSE,5,2,NA,NA
30063549,1391459364301688836,2021-05-09T18:25:39Z,ConstableCurt,"@stuff_charlie JUSTICE FOR #AshliBabbitt!

#SayHerName.",Twitter for iPhone,40,1391447958755840004,817024911348678656,stuff_charlie,FALSE,FALSE,3,3,NA,NA
1356924916034129921,1391803990149668868,2021-05-10T17:15:04Z,GurlyGurlLight,"Let us NOT forget the African American women who have been murdered by police.

#BlackLivesMatter
#BlackWomenMurderedByKKKops
#SayHerName

https://t.co/YphlpbHkCh",Twitter for Android,162,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
918083222,1391801772977627136,2021-05-10T17:06:15Z,DeeNurseRN,"#SayHERName!  #JocelynAdams.
If Americans &amp; 🇺🇸 Cops are so RACIST, why don’t u lazy ppl who want  TRUTH in News, still buy- into #MainstreamMedia LIES?

Jocelyn killed in Drive-By.; was HER murder Racist too?
#Fight4Truth
Rant on Cops &amp;  Color https://t.co/4PIlf5toMq via @YouTube",Twitter for iPhone,288,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
480794146,1391795231608262672,2021-05-10T16:40:16Z,lianejackson1,"Wanton and reckless disregard for human life: ""They took a total of thirty-two shots, when the provided circumstances made it unsafe to take a single shot."" 

#BreonnaTaylor 
#JusticeforBreonna 
#sayhername
#BLM
#Louisville 
#policebrutality
https://t.co/AHLZW96Skd via @ABC",Twitter Web App,274,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
8769082,1391794222349668354,2021-05-10T16:36:15Z,tericlarkVO,"""It also scrapped plans to distribute a book by Sgt. Jonathan Mattingly, one of the officers involved in the Breonna Taylor shooting.""
#SayHerName
#JusticeforBreonnaTaylor 

Simon &amp; Schuster book deal sparks war of words inside company https://t.co/3idZtl03Iu #FoxNews https://t.co/pp1FuduYg4",Twitter Web App,272,NA,NA,NA,FALSE,FALSE,3,0,NA,NA
1008167701,1391790530032553985,2021-05-10T16:21:35Z,SoniCubed,"Women account for less than 4% of fatal police shootings, yet data finds, almost 20% of the women fatally shot by police are Black, even though Black women make up only around 13% of women in the U.S. 
#SayHerName
 https://t.co/24x7aVqR70",Twitter for iPhone,238,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
999656112365490176,1391785427938418695,2021-05-10T16:01:18Z,LetsGoBackToWCW,"5/10/1983

Remembering Nancy Argentino.

#RIPNancy #JimmySnuka #Superfly #SuperflyJimmySnuka #WWE #WWELegend #WWELegends #WWEHistory #DarkSideOfTheRing #Vice #Viceland #SayHerName https://t.co/XNpzZddUiP",Twitter for Android,179,NA,NA,NA,FALSE,FALSE,2,0,NA,NA
881502254,1391783967532232714,2021-05-10T15:55:30Z,carmenlobue,Ma’Khia Bryant’s Journey Through Foster Care Ended With an Officer’s Bullet https://t.co/4f8vid4CsR #sayhername #makhiabyrant #blm,Twitter for iPhone,130,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
17322615,1390469543991054336,2021-05-07T00:52:27Z,therainbowtimes,Black LGBTQ+ teen lynched &amp; the questionnable circumstances surrounding her death. https://t.co/Ngbp8l1GoP #JusticeForMikaylaMiller #SayHerName #LGBTQ @AyannaPressley @EdMarkey @AOC #BlackLivesMatter @MayorKimJaney @Hopkintonpolice #bospoli https://t.co/clEovPXinB,Twitter Web App,244,NA,NA,NA,FALSE,FALSE,3,2,NA,NA
17322615,1391771938108887048,2021-05-10T15:07:42Z,therainbowtimes,Please help investigate Mikayla's death  https://t.co/Ngbp8l1GoP #MikaylaMiller #SayHerName #HopkintonMA #mapoli #bospoli,Twitter for iPhone,121,NA,NA,NA,FALSE,FALSE,1,1,NA,NA
2957291879,1391757350789390339,2021-05-10T14:09:44Z,APanda1976,This! This! This! #BreonnaTaylor #SayHerName https://t.co/pybOQDrWoK,Twitter for iPhone,44,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
3246352879,1391751955907858434,2021-05-10T13:48:18Z,bekannemarie_,"WE HAVE BEEN SAYING THIS!!!!!! 
#SayHerName https://t.co/hCYYCbw2EB",Twitter for iPhone,43,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
890759033765933061,1391750376492306432,2021-05-10T13:42:01Z,naesimms212,@kyoag don’t get too comfortable. #Accountability is coming #BreonnaTaylor #SayHerName https://t.co/2gw9fWQ5XJ,Twitter for iPhone,86,NA,1205238738097455104,kyoag,TRUE,FALSE,0,0,NA,NA
2617726107,1391748828588556293,2021-05-10T13:35:52Z,bekah_soul,"It’s crazy when you actually see it happening in real time. But there is this deafening silence around Ma’Khia Bryant’s death. She was a child!!! She deserved better. She deserved to live!!!
#SayHerName",Twitter for iPhone,202,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
16367961,1391740218680696834,2021-05-10T13:01:40Z,kimwatkinsnyc,NDA’s kept names out of most stories (&amp; b/s most women get bullied when they speak out) but it’s insulting to a victim to use her story yet erase her from the story by cutting out her name. #women #SayHerName,Twitter for iPhone,212,1391739633747341320,16367961,kimwatkinsnyc,FALSE,FALSE,22,0,NA,NA
464156610,1391740184996233219,2021-05-10T13:01:32Z,PJK2175,"#SayHerName #breonnataylor  the truth was hidden by the police department, the state, and the officers involved. We the people should not have to fear the police, the police union, or any government agency. This is violation of our constitution and our human rights. https://t.co/wmdVn2u0ZF",Twitter for Android,266,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
1355127617414950919,1391734583058632705,2021-05-10T12:39:16Z,YosraZbiss,"#refka_cherni  is killed by her husband, she is not the first and will not be the last if we don't take this seriously!
#Tunisia #SayHerName https://t.co/xS4dimHzps",Twitter Web App,140,NA,NA,NA,TRUE,FALSE,1,1,NA,NA
18864921,1391721602350465024,2021-05-10T11:47:41Z,SusanColantuono,#SAYHerName Breonna Taylor https://t.co/Lxx7uj6reC,Twitter Web App,26,NA,NA,NA,TRUE,FALSE,2,1,NA,NA
3294298155,1391720480718139393,2021-05-10T11:43:14Z,relovedreams,"You don't say?
#SayHerName 
#BreonnaTaylor https://t.co/TKkzwWb0uD",Twitter for Android,42,NA,NA,NA,TRUE,FALSE,2,1,NA,NA
