user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count
159802035,1392850570776518657,2021-05-13T14:33:48Z,DaveHorn_CA,"@ACTBrigitte .@ACTBrigitte #AshliBabbitt should have #complied with the orders of #LawEnforcement.

Don't you agree?  

That she got as far as she did before getting shot shows that she got more #justice than #BreonnaTaylor, #DaunteWright, #RayshardBrooks, #StephonClark, #DanielPrude... https://t.co/9kZ6GZvS4U",Twitter Web App,274,1392513939095838729,722528529716383744,ACTBrigitte,FALSE,FALSE,1,0,NA,NA
2680268547,1392846599555014661,2021-05-13T14:18:01Z,DoldineR,Say her name Breonna Taylor #BreonnaTaylor,Twitter for iPhone,42,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
2680268547,1390318306377224200,2021-05-06T14:51:29Z,DoldineR,Say her name Breonna Taylor #BreonnaTaylor,Twitter for iPhone,42,NA,NA,NA,FALSE,FALSE,5,0,NA,NA
2680268547,1392510631786553345,2021-05-12T16:03:00Z,DoldineR,Say her name Breonna Taylor #BreonnaTaylor,Twitter for iPhone,42,NA,NA,NA,FALSE,FALSE,4,3,NA,NA
2680268547,1391749428302782472,2021-05-10T13:38:15Z,DoldineR,Say her name Breonna Taylor #BreonnaTaylor,Twitter for iPhone,42,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
2680268547,1391120263547441154,2021-05-08T19:58:11Z,DoldineR,Say her name Breonna Taylor #BreonnaTaylor,Twitter for iPhone,42,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
2680268547,1392130610370682881,2021-05-11T14:52:56Z,DoldineR,Say her name Breonna Taylor #BreonnaTaylor,Twitter for iPhone,42,NA,NA,NA,FALSE,FALSE,1,1,NA,NA
2680268547,1390678936368164866,2021-05-07T14:44:30Z,DoldineR,Say her name Breonna Taylor #BreonnaTaylor,Twitter for iPhone,42,NA,NA,NA,FALSE,FALSE,3,1,NA,NA
2680268547,1391398326944284677,2021-05-09T14:23:06Z,DoldineR,Say her name Breonna Taylor #BreonnaTaylor,Twitter for iPhone,42,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
1018637059,1392846486652682241,2021-05-13T14:17:34Z,SydAlexMom,"As it turns out - as it was is/was with #GeorgeFloyd #BreonnaTaylor #PhilandoCastile #ElijahMcClain #TamirRice #AhmoudArbery #EricGarner #TrayvonMartin #SandraBland - some things can NOT be UNdone (aka ""fixed"").
Even #MotherNature knows that
#ControlledBurns can bring HEALING. https://t.co/WwPFM6Y76q",Twitter Web App,277,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
2469775033,1392841327176466432,2021-05-13T13:57:04Z,PHirschkorn,"#Maine legislators are moving through bipartisan compromise to set limits on No Knock warrants, though they rarley used by Maine police agencies: 
https://t.co/yUWdZDtWXO
#mepolitics #BreonnaTaylor @MaineDems @mainegop",Twitter Web App,218,NA,NA,NA,FALSE,FALSE,1,1,NA,NA
49634929,1391403211806986240,2021-05-09T14:42:31Z,jtrotman1,"Good Morning America...
#Enough #EndPoliceBrutality #StandUpAgainstRacism #BlackLivesMatter #BLM #SilenceIsNotAnOption #SpeakUp #EndRacismNow #EndSystemicRacism #BreonnaTaylor #ElijahMcclain #DamianDaniels #GeorgeFloyd #BlackVotersMatter #AhmaudArbery #DaunteWright #StopAsianHate https://t.co/xog6yn5B34",Twitter Web App,280,NA,NA,NA,FALSE,FALSE,1,1,NA,NA
49634929,1392105017851645952,2021-05-11T13:11:14Z,jtrotman1,"Good Morning America...
#Enough #EndPoliceBrutality #StandUpAgainstRacism #BlackLivesMatter #BLM #SilenceIsNotAnOption #SpeakUp #EndRacismNow #EndSystemicRacism #BreonnaTaylor #ElijahMcclain #DamianDaniels #GeorgeFloyd #BlackVotersMatter #AhmaudArbery #DaunteWright #StopAsianHate https://t.co/VzSq7KFiRM",Twitter for iPhone,280,NA,NA,NA,FALSE,FALSE,3,1,NA,NA
49634929,1392837566135734279,2021-05-13T13:42:08Z,jtrotman1,"Good Morning America...
#Enough #EndPoliceBrutality #StandUpAgainstRacism #BlackLivesMatter #BLM #SilenceIsNotAnOption #SpeakUp #EndRacismNow #EndSystemicRacism #BreonnaTaylor #ElijahMcclain #DamianDaniels #GeorgeFloyd #BlackVotersMatter #AhmaudArbery #DaunteWright #StopAsianHate https://t.co/qWnCz8fSLh",Twitter for iPhone,280,NA,NA,NA,FALSE,FALSE,2,0,NA,NA
49634929,1391028460517302274,2021-05-08T13:53:23Z,jtrotman1,"Good Morning America...
#Enough #EndPoliceBrutality #StandUpAgainstRacism #BlackLivesMatter #BLM #SilenceIsNotAnOption #SpeakUp #EndRacismNow #EndSystemicRacism #BreonnaTaylor #ElijahMcclain #DamianDaniels #GeorgeFloyd #BlackVotersMatter #AhmaudArbery #DaunteWright #StopAsianHate https://t.co/CrG4W17Ywk",Twitter for iPhone,280,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
