user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count
3098490841,1392861954369277954,2021-05-13T15:19:02Z,myseumTO,"Have you explored the Quarantine Qapsule (QQ) yet?

The QQ is a digital archive of the Asian Canadian experience during the COVID-19 pandemic brought to you in partnership with Tea Base and Toronto-based actor  Nightingale Nguyen.

https://t.co/fkODUtBngW

#AsianHeritageMonth",Twitter Web App,276,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
3098490841,1390147171350192130,2021-05-06T03:31:27Z,myseumTO,"#DYK that May is #AsianHeritageMonth &amp; #JewishHeritageMonth? 

In this video from our ""Archiving Asian Canadian Stories"" event, filmmaker Keith Lock remembers growing up in Chinatown West &amp; the partnership between Toronto's Chinese &amp; Jewish communities.

https://t.co/2q5U4sVTBY",Twitter Web App,290,NA,NA,NA,FALSE,FALSE,10,5,NA,NA
3098490841,1391846648574267395,2021-05-10T20:04:34Z,myseumTO,"Revisiting this @nowtoronto article w/ @ryersonsid Prof. Linda Zhang &amp; excited for the upcoming ChinaTOwn VR exhibits &amp; events as part of #AsianHeritageMonth. 

May 23: Exhibition Launch
https://t.co/lf4xhLVf6A

May 29: Symposium 
https://t.co/Jnz7sp9ukq

https://t.co/FvBH6TAIYY",Twitter Web App,287,NA,NA,NA,FALSE,FALSE,1,1,NA,NA
1034147289810522112,1392118449044967425,2021-05-11T14:04:37Z,StMatthew_CES,Thank you to Mr. Wu who shared an informative presentation on #AsianHeritageMonth today.  Students learned about the contributions of Asian Canadians including Mr. Wu's great grandfather who helped build the CPR in 1869.  Great presentation! @YCDSB @laurasawicky https://t.co/7ST0NoEkXI,Twitter Web App,262,NA,NA,NA,FALSE,FALSE,17,4,NA,NA
1034147289810522112,1392491590741106689,2021-05-12T14:47:21Z,StMatthew_CES,Ms. Li's #AsianHeritageMonth presentation included her grandmother's story of coming to Canada from China as a single mother with 6 children overcoming great challenges to make a better life for her family.  What a great example of perseverance! Thanks Ms. Li!@ycdsb @laurasawicky https://t.co/k3kGpkwbhB,Twitter Web App,280,NA,NA,NA,FALSE,FALSE,5,1,NA,NA
1034147289810522112,1392861294114623488,2021-05-13T15:16:25Z,StMatthew_CES,"Ms. Lee today shared with our students her #AsianHeritageMonth experience, coming to Canada from Korea as a young girl speaking almost no English.  Her parents taught her the value of hard work and her dad was part of the team that brought Hyundai to Canada! @YCDSB @laurasawicky https://t.co/ayTFozcwnt",Twitter Web App,279,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
260292708,1392861253194895362,2021-05-13T15:16:15Z,WlooWarriors,"The @UWaterlooPres Anti-Racism Taskforce (PART) is hosting an event called ""The Explorations of Asian Identity, Perceptions and Belonging, in honour of Asian Heritage Month."" #AsianHeritageMonth 

Register today Warriors! 👇@WlooAlliance 

https://t.co/vmVsoScDtf",Twitter Web App,262,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1060959024949198848,1392861139554476035,2021-05-13T15:15:48Z,shobakakkarr,@LNicholson6 @LaineyGossip @melissagrelo Its compelling.  #AsianHeritageMonth #Antiasianracism Racism against any one is unacceptable.,Twitter Web App,93,1392672257462263814,855584827,LNicholson6,FALSE,FALSE,0,0,NA,NA
556202187,1392860991461986312,2021-05-13T15:15:13Z,ACASToronto,"Celebrating #AsianHeritageMonth 🏮Real talk with @HIVandRehab
 Igniting East and Southeast Asian #YouthActivism on #Anti-AsianRacism, #Anti-AIDSStigma &amp; #Discrimination, and #Anti-Homophobia &amp; #Transphobia on May 26th, 1:00 – 2:30 p.m. ET
Register here 👉https://t.co/Fnv0y3OmrC https://t.co/ONnftWfpCP",Hootsuite Inc.,284,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
556202187,1392600686798454788,2021-05-12T22:00:51Z,ACASToronto,"Celebrating #AsianHeritageMonth #ACASToronto will be live on #CBC Radio One 99.1 FM  Metro Morning at 6:50 am Thursday May 13  and you can also listen on demand at 
https://t.co/47VcUAPQ1x",Hootsuite Inc.,188,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
556202187,1390429948024918018,2021-05-06T22:15:07Z,ACASToronto,"🎗️#ACASToronto is hosting SEED25+ Intercultural PHA Forum: Building BIPOC Solidarity Against Racism virtual event on 𝗠𝗮𝘆 𝟭𝟵, 𝟮𝟬𝟮𝟭 𝗮𝘁 𝟭𝟵:𝟬𝟬 𝘁𝗼 𝟮𝟬:𝟭𝟱 𝗽𝗺 𝗘𝗧 during #AsianHeritageMonth. Please contact 👉support@acas.org to join the event and book your day! https://t.co/RZh25cs655",Hootsuite Inc.,251,NA,NA,NA,FALSE,FALSE,7,3,NA,NA
1528004004,1392860856074096641,2021-05-13T15:14:40Z,1623Studios,"Celebrate #AAPIHM with @1623Studios' #PublicArt projection 📽 in partnership with @CMAALowell and help us #StopAsianHate.

For the rest of #AsianHeritageMonth, stop by our #studios at 11 Pleasant Street in #Gloucester to view it for yourself. 👀 https://t.co/DlWrucYgvA",Twitter Web App,243,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
177066283,1392860611588014080,2021-05-13T15:13:42Z,loung_s,"This story is part of @Sportsnet's #AsianHeritageMonth collection, which you can find here: https://t.co/QqER2xzgu8",Twitter Web App,115,1392860312425046018,177066283,loung_s,FALSE,FALSE,0,0,NA,NA
1296970043687727109,1392577493387804672,2021-05-12T20:28:41Z,stir_vancouver,"Vancouver comedian Ed Hill explores what it means to be Asian in new podcast — Stir https://t.co/h0DLjRX03V 
@kingedhill @elimin8hate3 @VAFFvancouver @jimmyfallon #vancouver #art #comedy #podcast #AsianHeritageMonth #createastir #stirvancouver #yvr #StopAsianHate",Twitter Web App,263,NA,NA,NA,FALSE,FALSE,2,0,NA,NA
1296970043687727109,1391763832029081617,2021-05-10T14:35:29Z,stir_vancouver,"Vancouver Chinatown Walkabout dives into history, culture, culinary arts, May 16 — Stir https://t.co/xUZ7NYkHS6 
@explorASIAN #AsianHeritageMonth #createastir #stirvancouver #vancouver #chinatown @vangarden @CRADiningGuide #virtual #yvr https://t.co/anVkmbPeZv",Twitter Web App,236,NA,NA,NA,FALSE,FALSE,6,2,NA,NA
1296970043687727109,1392860396441063428,2021-05-13T15:12:51Z,stir_vancouver,"Vancouver chef Marie Grapé creates ready-made plant-based meals for a positive impact on the world — Stir https://t.co/7TNw4DCI25 
#vancouver #vancouverfood #AsianHeritageMonth #plantbased #createastir #stirvancouver #vancouverchefs #filipino #food #yvr #vegan #HealthyEating https://t.co/P2wz8KDAk9",Twitter Web App,275,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1296970043687727109,1392269571181092864,2021-05-12T00:05:07Z,stir_vancouver,"From home baker to bakery owner, Fanny Lam pours creativity into desserts — Stir https://t.co/6KI5xNs2AT 
#vancouver #eastvan #commercialdrive #eastvancouver #AsianHeritageMonth #bakery #createastir #stirvancouver #yvr #eastvancouver #ShopLocal #EatLocal #SupportLocal https://t.co/Vd1UGP89gq",Twitter Web App,268,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
1296970043687727109,1391763218658258946,2021-05-10T14:33:03Z,stir_vancouver,"Paul Wong leads a virtual tour of A Seat at the Table, May 18 — Stir https://t.co/YGG147qnqj 
@museumofvan @UBC @explorASIAN @AsianHeritageMF #vancouver #art #AsianHeritageMonth #immigration #createastir #stirvancouver https://t.co/s4ebfGiNBg",Twitter Web App,218,NA,NA,NA,FALSE,FALSE,1,2,NA,NA
188158089,1390685755798818821,2021-05-07T15:11:36Z,cngconcepts,"May 4 - Sandra Oh Gives Impassioned Speech at Stop Asian Hate Rally in Pittsburgh: 'I'm Proud to Be Asian' #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/BIvF4LSg6D",Twitter for iPhone,196,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
188158089,1392859580086964229,2021-05-13T15:09:36Z,cngconcepts,"May 13 - The cast of ""To All The Boys: Always and Forever"" on growing up Asian American. #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/cu5aa4QnFS",Twitter for iPhone,178,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
188158089,1392132095326126080,2021-05-11T14:58:50Z,cngconcepts,"May 11 - Yu Chang calls out anti-Asian racist social media messages after error in Cleveland Indians' loss. #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/ntSplpRnXv",Twitter for iPhone,197,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
188158089,1391772495351451651,2021-05-10T15:09:55Z,cngconcepts,"May 10 - Thaddea Graham - The Irregulars #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/Yl9Z7yQf3Y",Twitter for iPhone,130,NA,NA,NA,FALSE,FALSE,1,1,NA,NA
188158089,1391052548115550209,2021-05-08T15:29:06Z,cngconcepts,"May 8 - The Korean Vegan - Joanne Molinaro #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/66qGNAhuhC
https://t.co/1rNH5wZeH4",Twitter for iPhone,156,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
188158089,1390686157877309441,2021-05-07T15:13:12Z,cngconcepts,"May 7 - ‘Warrior’ Renewed for Season 3, Moves to HBO Max. #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/zJAP8iAvJV",Twitter for iPhone,147,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
188158089,1392511246704906246,2021-05-12T16:05:27Z,cngconcepts,"May 12 - Veteran Hong Kong actor Ng Man-tat dies from liver cancer, aged 70. #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/QQZ37tjhn0",Twitter for iPhone,166,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
188158089,1391411755843166214,2021-05-09T15:16:28Z,cngconcepts,"May 9 - It’s Time to Reckon With the History of Asian Women in America. #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/SwPqWyXJc9",Twitter for iPhone,161,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
188158089,1390686060796018689,2021-05-07T15:12:49Z,cngconcepts,"May 7 - The Dream of Bruce Lee is Alive in “Warrior” #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/xdjzO7ino7",Twitter for iPhone,142,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
188158089,1390685860509589505,2021-05-07T15:12:01Z,cngconcepts,"May 5 - SNL calls to save “Kim’s Convenience”. #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/WAVynA6Ciy",Twitter for iPhone,136,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
188158089,1390685971667030021,2021-05-07T15:12:27Z,cngconcepts,"May 6 - Asian American Local Leader Shows Army Scars: “Is This Patriot Enough?” #AHM #AsianHeritageMonth #AAPI #AAPIHeritageMonth #apahm #aapihm 
https://t.co/ZTWDRRQjqm",Twitter for iPhone,169,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
