user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count
1290777829345558531,1392855256946540545,2021-05-13T14:52:25Z,LaurieB07157840,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng Guo Wengui was to obtain political asylum abroad. He is not a true ""democrat"" and has dirty methods and rude words. https://t.co/eDh7idPQJ6",Twitter Web App,217,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1290777829345558531,1392309181881851904,2021-05-12T02:42:31Z,LaurieB07157840,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng As Guo Wengui said, God is really fair, because your heart is dirty, insidious and cunning, you now have a miserable life. https://t.co/YJVYQiw6nj",Twitter Web App,224,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1290777829345558531,1392813674797039624,2021-05-13T12:07:11Z,LaurieB07157840,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng Guo Wengui was to obtain political asylum abroad. He is not a true ""democrat"" and has dirty methods and rude words. https://t.co/dlo1NAHN7O",Twitter Web App,217,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1290777829345558531,1391735578446635012,2021-05-10T12:43:13Z,LaurieB07157840,"#stop asian hate#stopasianhate#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng stop asian hate.Stop your mouth,Bannon Guo Wengui and Yan LiMeng are so ugle because sole your soul for profit. https://t.co/IU3mBnrJy5",Twitter Web App,243,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1290777829345558531,1391739003372654601,2021-05-10T12:56:50Z,LaurieB07157840,"#stop asian hate#stopasianhate#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng SHUT UP YOUR MOUTH, DON'T MAKE FAKE NEWS ABOUT COVID-19 Guo Wengui Bannon and Yan Limeng. https://t.co/GyJ9qvV18u",Twitter Web App,221,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1290777829345558531,1391691030815154182,2021-05-10T09:46:12Z,LaurieB07157840,"#stop asian hate#stopasianhate#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng stop asian hate.Stop your mouth,Bannon Guo Wengui and Yan LiMeng are so ugle because sole your soul for profit. https://t.co/Eu6w6JmTcj",Twitter Web App,243,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1290777829345558531,1392408164230832131,2021-05-12T09:15:50Z,LaurieB07157840,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng Strongly urge the government to take measures to combat racial discrimination and hate crimes against Asians, and call on Asians to unite to defend their rights https://t.co/E5VP5CbJzM",Twitter Web App,262,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1290777829345558531,1392795530879635458,2021-05-13T10:55:06Z,LaurieB07157840,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng Guo Wengui was to obtain political asylum abroad. He is not a true ""democrat"" and has dirty methods and rude words. https://t.co/9ZN3f0uCF1",Twitter Web App,217,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1309602885970333696,1392853863078629381,2021-05-13T14:46:53Z,KristinNika2,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng Guo Wengui was to obtain political asylum abroad. He is not a true ""democrat"" and has dirty methods and rude words. https://t.co/UkX9f0roxg",Twitter Web App,217,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1309602885970333696,1392332356137062403,2021-05-12T04:14:36Z,KristinNika2,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng As Guo Wengui said, God is really fair, because your heart is dirty, insidious and cunning, you now have a miserable life. https://t.co/ulXA7b9H8y",Twitter Web App,224,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1309602885970333696,1392320325996535813,2021-05-12T03:26:48Z,KristinNika2,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng As Guo Wengui said, God is really fair, because your heart is dirty, insidious and cunning, you now have a miserable life. https://t.co/Q5URQ4WIB8",Twitter Web App,224,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1309602885970333696,1391743895524954114,2021-05-10T13:16:16Z,KristinNika2,"#stop asian hate#stopasianhate#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng stop asian hate.Stop your mouth,Bannon Guo Wengui and Yan LiMeng are so ugle because sole your soul for profit. https://t.co/dpx75NdvS5",Twitter Web App,243,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1309602885970333696,1392480370205990913,2021-05-12T14:02:45Z,KristinNika2,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng Strongly urge the government to take measures to combat racial discrimination and hate crimes against Asians, and call on Asians to unite to defend their rights https://t.co/9lISrTurTK",Twitter Web App,262,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1309602885970333696,1391599366243119104,2021-05-10T03:41:58Z,KristinNika2,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng As a scientist, Yan Limeng colluded with Bannon for money, and she has lost her qualifications as a scientist https://t.co/fnt1TuV0xq",Twitter Web App,211,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1309602885970333696,1392490555414700035,2021-05-12T14:43:14Z,KristinNika2,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng Strongly urge the government to take measures to combat racial discrimination and hate crimes against Asians, and call on Asians to unite to defend their rights https://t.co/kbr2NyeQV3",Twitter Web App,262,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1309602885970333696,1392301116763688964,2021-05-12T02:10:28Z,KristinNika2,"#StopAsianHateCrimes  #StopAsianHate  #StopAAPIHate #Bannon#DrLiMengYan1#闫丽梦 #郭文贵#LiMengYan#YanLiMeng As Guo Wengui said, God is really fair, because your heart is dirty, insidious and cunning, you now have a miserable life. https://t.co/luJ14qcgoB",Twitter Web App,224,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
118930136,1392852724543365121,2021-05-13T14:42:22Z,GreeneResources,"""This is not a time to stay quiet."" -Jeyashree Haridoss #CourageousConversation @triangledei #StopAAPIHate",Twitter Web App,106,NA,NA,NA,FALSE,FALSE,2,0,NA,NA
118930136,1392852987199033347,2021-05-13T14:43:24Z,GreeneResources,Thank you @triangledei for hosting such an impactful and purposeful #CourageousConversation #StopAAPIHate,Twitter Web App,105,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
98026514,1392851742052728832,2021-05-13T14:38:27Z,GraceNicolette,"This is so powerful. Thank you, @iammcjin, @wyclef, and @baomnguyen for using your incredible talents and words. https://t.co/XAZ6ZYwBAf

#StopAAPIHate #Stopthehatred #AAPIHeritageMonth #AAPI",TweetDeck,191,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
